tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
2947.00;19352901#0_0;179.64;10.65;2705.00;-0.76;19355160#0_0;5.10;11.37;tripinfo_504 routing_504;242.00;504;1;2376.29;1.02;0.00;29.01;DEFAULT_VEHTYPE;;0;0.00
2950.00;19351857#8_1;76.20;12.30;2575.00;-0.26;-19355160#0_0;5.10;13.08;tripinfo_442 routing_442;375.00;442;1;4114.25;1.17;0.00;55.76;DEFAULT_VEHTYPE;;1;7.00
2953.00;19352879#0_1;327.83;11.53;2485.00;-0.71;19356025#1_0;5.10;12.07;tripinfo_461 routing_461;468.00;461;1;5102.72;1.08;0.00;40.85;DEFAULT_VEHTYPE;;0;0.00
2953.00;-19354574#0_0;54.99;12.55;2547.00;-0.60;19357539#0_0;5.10;12.99;tripinfo_446 routing_446;406.00;446;1;4100.98;1.16;0.00;87.36;DEFAULT_VEHTYPE;;2;42.00
2957.00;-19355160#3_0;95.80;9.91;2488.00;-0.08;19358499#1_1;5.10;11.10;tripinfo_0 routing_0;469.00;0;1;4469.30;0.99;0.00;62.72;DEFAULT_VEHTYPE;;1;2.00
2957.00;19357057#5_0;92.53;11.94;2741.00;-0.08;-19356025#1_0;5.10;12.30;tripinfo_531 routing_531;216.00;531;1;2293.35;1.10;0.00;27.89;DEFAULT_VEHTYPE;;0;0.00
2962.00;-596607447#1_0;65.29;13.43;2579.00;-0.81;-19359987_0;5.10;13.82;tripinfo_441 routing_441;383.00;441;1;4245.94;1.24;0.00;73.28;DEFAULT_VEHTYPE;;1;20.00
2963.00;-19354328_0;144.90;11.04;2717.00;-0.92;19355160#0_0;5.10;11.57;tripinfo_528 routing_528;246.00;528;1;2600.31;1.04;0.00;18.67;DEFAULT_VEHTYPE;;0;0.00
2964.00;-19358151_0;134.67;12.35;2555.00;-0.69;19352037_0;5.10;12.64;tripinfo_439 routing_439;409.00;439;1;4632.11;1.13;0.00;38.08;DEFAULT_VEHTYPE;;0;0.00
2964.00;19358927#5_0;51.56;9.28;2573.00;-0.06;19352058_0;5.10;10.37;tripinfo_153 routing_153;391.00;153;1;3407.80;0.93;0.00;55.59;DEFAULT_VEHTYPE;;1;10.00
2966.00;-19356224#2_0;161.56;10.08;2733.00;-0.03;19355160#3_0;5.10;10.42;tripinfo_568 routing_568;233.00;568;1;2128.74;0.93;0.00;24.00;DEFAULT_VEHTYPE;;0;0.00
2974.00;19352449#1_0;62.35;8.61;2828.00;-0.21;19358499#0_1;5.10;9.40;tripinfo_316 routing_316;146.00;316;1;1119.38;0.84;0.00;25.42;DEFAULT_VEHTYPE;;1;7.00
2978.00;19353810#0_1;59.48;12.11;2755.00;-0.62;-19358499#1_1;5.10;12.53;tripinfo_118 routing_118;223.00;118;1;1757.14;1.12;0.00;81.20;DEFAULT_VEHTYPE;;4;32.00
2983.00;-19357114#3_0;125.65;10.80;2701.00;-0.32;-19353318_0;5.10;11.06;tripinfo_210 routing_210;282.00;210;1;1797.12;0.99;0.00;116.43;DEFAULT_VEHTYPE;;3;87.00
2987.00;-19357114#3_0;125.65;10.17;2691.00;-0.76;-511366397_0;5.10;5.53;tripinfo_288 routing_288;296.00;288;1;2415.44;0.99;0.00;60.93;DEFAULT_VEHTYPE;;3;21.00
2995.00;19353961#1_0;23.10;11.73;2745.00;-0.91;-19353318_0;5.10;13.08;tripinfo_184 routing_184;250.00;184;1;2394.15;1.17;0.00;63.31;DEFAULT_VEHTYPE;;1;21.00
3013.00;-19352374#1_0;125.54;9.07;2652.00;-0.03;-19355636_0;5.10;9.67;tripinfo_388 routing_388;361.00;388;1;2043.00;0.86;0.00;145.01;DEFAULT_VEHTYPE;;3;102.00
3029.00;19354572#2_0;194.79;10.17;2660.00;-0.26;19356025#1_0;5.10;10.91;tripinfo_465 routing_465;369.00;465;1;3570.38;0.98;0.00;38.14;DEFAULT_VEHTYPE;;0;0.00
3034.00;19353747#1_0;48.87;10.98;2690.00;-0.20;19355636_0;5.10;11.41;tripinfo_322 routing_322;344.00;322;1;2569.31;1.02;0.00;113.96;DEFAULT_VEHTYPE;;2;70.00
3035.00;-19357991#1_0;101.66;9.95;2805.00;0.14;19352037_0;5.10;10.82;tripinfo_549 routing_549;230.00;549;1;2184.60;0.97;0.00;24.36;DEFAULT_VEHTYPE;;0;0.00
3054.00;19356382#35_1;4.71;11.36;2925.00;-0.72;-19354956#4_1;5.10;11.90;tripinfo_616 routing_616;129.00;616;1;1229.32;1.06;0.00;24.23;DEFAULT_VEHTYPE;;2;2.00
3055.00;-19357114#2_0;99.90;10.83;2692.00;-0.95;19358499#1_1;5.10;11.33;tripinfo_228 routing_228;363.00;228;1;2882.57;1.01;0.00;107.30;DEFAULT_VEHTYPE;;4;63.00
3060.00;-19357114#2_0;99.90;10.67;2803.00;-0.80;19355636_0;5.10;10.69;tripinfo_244 routing_244;257.00;244;1;1774.28;0.96;0.00;87.52;DEFAULT_VEHTYPE;;2;57.00
3062.00;19356054_0;65.01;12.63;2796.00;-0.63;19352058_0;5.10;13.05;tripinfo_383 routing_383;266.00;383;1;2392.12;1.17;0.00;78.96;DEFAULT_VEHTYPE;;3;38.00
3062.00;19351859#1_0;58.06;9.58;2850.00;-0.68;19352058_0;5.10;10.40;tripinfo_310 routing_310;212.00;310;1;1692.10;0.93;0.00;45.39;DEFAULT_VEHTYPE;;2;6.00
3064.00;-19356432_0;56.91;9.91;2860.00;0.88;-19352058_0;5.10;4.55;tripinfo_273 routing_273;204.00;273;1;1542.14;0.99;0.00;62.13;DEFAULT_VEHTYPE;;2;28.00
3069.00;-19353816#2_0;133.40;10.16;2769.00;-0.21;511366397_0;5.10;5.62;tripinfo_225 routing_225;300.00;225;1;2363.80;1.01;0.00;78.21;DEFAULT_VEHTYPE;;1;45.00
3069.00;-19356432_0;56.91;10.22;2844.00;-0.03;19355160#0_0;5.10;10.74;tripinfo_556 routing_556;225.00;556;1;2040.85;0.96;0.00;30.59;DEFAULT_VEHTYPE;;1;3.00
3073.00;-19351857#2_1;61.33;9.92;2634.00;-0.01;-19355160#0_0;5.10;10.21;tripinfo_419 routing_419;439.00;419;1;4054.34;0.91;0.00;40.50;DEFAULT_VEHTYPE;;0;0.00
3077.00;278433716#4_1;2.24;8.19;2868.00;-0.29;19353961#0_0;5.10;9.32;tripinfo_674 routing_674;209.00;674;1;1615.64;0.83;0.00;32.71;DEFAULT_VEHTYPE;;3;3.00
3078.00;-19352126#1_0;53.36;11.20;2951.00;-0.65;-19358499#0_1;5.10;12.02;tripinfo_368 routing_368;127.00;368;1;1158.33;1.07;0.00;29.26;DEFAULT_VEHTYPE;;1;2.00
3080.00;19353531#0_0;285.51;10.28;2622.00;-0.71;-19352058_0;5.10;11.24;tripinfo_182 routing_182;458.00;182;1;3040.93;1.01;0.00;182.56;DEFAULT_VEHTYPE;;2;38.00
3081.00;-19354933_0;349.65;8.67;2901.00;-0.21;576756561#0_0;5.10;9.66;tripinfo_501 routing_501;180.00;501;1;1533.15;0.86;0.00;18.46;DEFAULT_VEHTYPE;;0;0.00
3085.00;19357991#1_0;101.31;8.70;2720.00;-0.57;-511366397_0;5.10;4.78;tripinfo_248 routing_248;365.00;248;1;2378.75;0.86;0.00;97.31;DEFAULT_VEHTYPE;;2;62.00
3085.00;-19353551#8_1;21.69;10.54;2953.00;-0.59;19358136#3_0;5.10;12.51;tripinfo_679 routing_679;132.00;679;1;1307.71;1.12;0.00;23.25;DEFAULT_VEHTYPE;;1;1.00
3089.00;-19354572#2_0;194.79;9.33;2846.00;-0.98;-19355636_0;5.10;11.02;tripinfo_156 routing_156;243.00;156;1;2006.38;0.99;0.00;54.73;DEFAULT_VEHTYPE;;2;8.00
3093.00;19355670_1;220.62;10.02;2854.00;-0.70;19358499#1_1;5.10;10.61;tripinfo_392 routing_392;239.00;392;1;2081.44;0.95;0.00;40.00;DEFAULT_VEHTYPE;;2;6.00
3104.00;19357550_1;162.26;11.71;2837.00;-0.78;19354615_0;5.10;12.66;tripinfo_636 routing_636;267.00;636;1;2860.93;1.13;0.00;35.72;DEFAULT_VEHTYPE;;0;0.00
3110.00;-19352131#5_1;49.62;10.19;2821.00;-0.36;511366397_0;5.10;5.69;tripinfo_253 routing_253;289.00;253;1;2261.82;1.02;0.00;81.15;DEFAULT_VEHTYPE;;1;44.00
3116.00;19361189#0_0;61.56;8.87;2729.00;-0.90;19357539#1_0;5.10;9.49;tripinfo_432 routing_432;387.00;432;1;3256.29;0.85;0.00;38.81;DEFAULT_VEHTYPE;;0;0.00
3119.00;-661061477#0_1;330.34;11.25;2624.00;-0.03;19358499#0_1;5.10;12.22;tripinfo_59 routing_59;495.00;59;1;4750.42;1.09;0.00;104.83;DEFAULT_VEHTYPE;;2;52.00
3121.00;19353092#3_0;105.73;10.10;2794.00;-0.07;19359987_0;5.10;11.17;tripinfo_485 routing_485;327.00;485;1;3211.13;1.00;0.00;35.98;DEFAULT_VEHTYPE;;0;0.00
3128.00;-19353810#0_1;59.77;10.34;2877.00;-0.51;19358499#1_1;5.10;10.38;tripinfo_177 routing_177;251.00;177;1;2167.06;0.93;0.00;36.67;DEFAULT_VEHTYPE;;1;1.00
3130.00;19352131#10_1;34.15;10.37;2922.00;-0.48;-19356025#1_0;5.10;11.49;tripinfo_540 routing_540;208.00;540;1;2115.41;1.03;0.00;21.24;DEFAULT_VEHTYPE;;0;0.00
3137.00;19352131#4_1;59.92;11.78;2886.00;-0.10;19355636_0;5.10;11.91;tripinfo_202 routing_202;251.00;202;1;1733.85;1.07;0.00;102.88;DEFAULT_VEHTYPE;;3;72.00
3143.00;19352131#5_1;49.62;10.35;2870.00;-0.01;-19355160#0_0;5.10;10.98;tripinfo_557 routing_557;273.00;557;1;2172.32;0.98;0.00;71.46;DEFAULT_VEHTYPE;;1;42.00
3147.00;19354933_0;349.65;10.51;2956.00;-0.56;19355160#3_0;5.10;11.13;tripinfo_515 routing_515;191.00;515;1;1883.03;1.00;0.00;19.32;DEFAULT_VEHTYPE;;0;0.00
3150.00;19357057#5_0;92.53;11.17;3004.00;-0.63;-19355636_0;5.10;11.88;tripinfo_290 routing_290;146.00;290;1;1143.98;1.06;0.00;47.82;DEFAULT_VEHTYPE;;1;27.00
3152.00;19352131#5_1;49.62;10.10;2790.00;-0.72;19358499#0_1;5.10;10.96;tripinfo_235 routing_235;362.00;235;1;3030.73;0.98;0.00;83.55;DEFAULT_VEHTYPE;;2;33.00
3153.00;19353264#5_0;78.76;11.32;2790.00;-0.16;19358499#1_1;5.10;11.66;tripinfo_215 routing_215;363.00;215;1;3078.26;1.04;0.00;96.95;DEFAULT_VEHTYPE;;2;54.00
3160.00;-19357114#3_0;125.65;13.38;2999.00;-0.09;19355160#0_0;5.10;14.00;tripinfo_542 routing_542;161.00;542;1;1948.28;1.25;0.00;19.31;DEFAULT_VEHTYPE;;0;0.00
3163.00;19358927#6_0;174.60;7.18;2599.00;-0.27;-19352058_0;5.10;7.72;tripinfo_193 routing_193;564.00;193;1;3529.81;0.69;0.00;97.79;DEFAULT_VEHTYPE;;2;38.00
3166.00;19354956#3_1;54.53;10.12;2722.00;-0.51;-661061477#0_1;5.10;10.57;tripinfo_459 routing_459;444.00;459;1;4224.67;0.95;0.00;40.98;DEFAULT_VEHTYPE;;0;0.00
3166.00;-19356535#5_0;52.33;10.55;2768.00;-0.20;661061477#0_1;5.10;11.35;tripinfo_428 routing_428;398.00;428;1;4117.51;1.02;0.00;33.49;DEFAULT_VEHTYPE;;0;0.00
3172.00;-19357991#1_0;101.66;10.25;2945.00;-0.58;-19353318_0;5.10;10.41;tripinfo_231 routing_231;227.00;231;1;1774.25;0.93;0.00;53.33;DEFAULT_VEHTYPE;;1;25.00
3175.00;19353390#0_0;147.63;9.06;3043.00;-0.22;-19352058_0;5.10;9.74;tripinfo_252 routing_252;132.00;252;1;909.00;0.87;0.00;36.28;DEFAULT_VEHTYPE;;1;18.00
3177.00;19353264#0_0;86.48;10.44;2938.00;-0.46;576756561#0_0;5.10;10.80;tripinfo_558 routing_558;239.00;558;1;2302.74;0.97;0.00;22.40;DEFAULT_VEHTYPE;;0;0.00
3183.00;19353551#5_1;36.26;7.93;2966.00;-0.45;-378219319_0;5.10;12.17;tripinfo_670 routing_670;217.00;670;1;2001.06;1.09;0.00;49.05;DEFAULT_VEHTYPE;;2;2.00
3190.00;19359987_0;174.26;9.19;2807.00;-0.46;511366397_0;5.10;4.92;tripinfo_51 routing_51;383.00;51;1;2778.75;0.89;0.00;90.03;DEFAULT_VEHTYPE;;2;49.00
3208.00;19352285#10_1;63.80;9.77;2831.00;-0.69;-576756561#0_0;5.10;10.06;tripinfo_468 routing_468;377.00;468;1;3393.42;0.90;0.00;36.02;DEFAULT_VEHTYPE;;0;0.00
3209.00;19356025#1_0;443.59;12.11;2853.00;-0.62;19353318_0;5.10;12.66;tripinfo_71 routing_71;356.00;71;1;3119.17;1.13;0.00;107.56;DEFAULT_VEHTYPE;;2;46.00
3212.00;19357539#1_0;239.69;13.10;2913.00;-0.56;-19353318_0;5.10;13.86;tripinfo_94 routing_94;299.00;94;1;2706.06;1.24;0.00;101.23;DEFAULT_VEHTYPE;;2;73.00
3213.00;576756561#0_0;90.89;10.85;2863.00;-0.82;19352058_0;5.10;11.14;tripinfo_81 routing_81;350.00;81;1;2776.04;1.00;0.00;97.59;DEFAULT_VEHTYPE;;2;47.00
3215.00;-19356535#9_0;193.05;10.04;2982.00;-0.05;-19353318_0;5.10;11.31;tripinfo_120 routing_120;233.00;120;1;2129.41;1.01;0.00;39.26;DEFAULT_VEHTYPE;;0;0.00
3220.00;-19359071#0_0;148.37;10.08;2926.00;-0.95;661061477#0_1;5.10;10.44;tripinfo_590 routing_590;294.00;590;1;2765.69;0.93;0.00;26.04;DEFAULT_VEHTYPE;;0;0.00
3225.00;19358435_0;138.57;9.30;2991.00;-0.19;-19352037_0;5.10;10.38;tripinfo_578 routing_578;234.00;578;1;1813.98;0.93;0.00;56.68;DEFAULT_VEHTYPE;;1;33.00
3229.00;-19356382#34_1;51.22;9.31;3063.00;-0.37;19352285#9_1;5.10;10.03;tripinfo_658 routing_658;166.00;658;1;1415.05;0.90;0.00;20.84;DEFAULT_VEHTYPE;;0;0.00
3230.00;19356432_0;56.91;10.64;3060.00;-0.07;19352058_0;5.10;11.72;tripinfo_282 routing_282;170.00;282;1;1548.28;1.05;0.00;34.19;DEFAULT_VEHTYPE;;1;1.00
3234.00;-19360353#1_0;39.15;10.14;2942.00;-0.84;-19352058_0;5.10;11.00;tripinfo_199 routing_199;292.00;199;1;2393.85;0.98;0.00;69.47;DEFAULT_VEHTYPE;;1;14.00
3236.00;19352285#13_1;52.85;10.02;2840.00;-0.90;19356025#1_0;5.10;11.22;tripinfo_497 routing_497;396.00;497;1;4006.78;1.00;0.00;35.75;DEFAULT_VEHTYPE;;0;0.00
3238.00;19353333#3_1;13.01;9.76;2932.00;-0.15;-19355636_0;5.10;10.86;tripinfo_307 routing_307;306.00;307;1;1732.33;0.97;0.00;142.74;DEFAULT_VEHTYPE;;3;104.00
3240.00;19351857#10_1;214.53;8.81;2929.00;-0.72;-19352058_0;5.10;10.03;tripinfo_168 routing_168;311.00;168;1;2468.36;0.90;0.00;58.88;DEFAULT_VEHTYPE;;1;23.00
3242.00;-19353333#2_1;50.88;10.31;3038.00;-0.75;511366397_0;5.10;5.15;tripinfo_339 routing_339;204.00;339;1;1261.49;0.93;0.00;71.17;DEFAULT_VEHTYPE;;1;45.00
3256.00;-19352131#10_1;34.15;10.37;2936.00;-0.74;511366397_0;5.10;5.67;tripinfo_254 routing_254;320.00;254;1;2455.61;1.02;0.00;93.14;DEFAULT_VEHTYPE;;2;51.00
3269.00;19358151_0;134.04;10.50;2951.00;0.08;19353318_0;5.10;7.24;tripinfo_188 routing_188;318.00;188;1;3004.64;0.98;0.00;37.40;DEFAULT_VEHTYPE;;0;0.00
3280.00;19353810#2_0;25.92;8.99;2951.00;-0.61;19352058_0;5.10;10.27;tripinfo_121 routing_121;329.00;121;1;2295.73;0.92;0.00;99.56;DEFAULT_VEHTYPE;;5;41.00
3300.00;19357262#1_0;80.23;10.15;3054.00;-0.41;19358499#1_1;5.10;11.08;tripinfo_151 routing_151;246.00;151;1;2305.73;0.99;0.00;34.67;DEFAULT_VEHTYPE;;1;2.00
3313.00;19352131#4_1;59.92;11.60;3116.00;-0.95;-19355636_0;5.10;12.73;tripinfo_224 routing_224;197.00;224;1;1630.10;1.14;0.00;67.14;DEFAULT_VEHTYPE;;2;41.00
3315.00;661061477#0_1;330.06;9.36;2950.00;-0.16;19353318_0;5.10;10.62;tripinfo_4 routing_4;365.00;4;1;3126.88;0.95;0.00;68.04;DEFAULT_VEHTYPE;;2;31.00
3318.00;610168517_1;20.81;12.98;3171.00;-0.64;19358136#2_0;5.10;13.21;tripinfo_680 routing_680;147.00;680;1;1475.46;1.18;0.00;32.05;DEFAULT_VEHTYPE;;2;2.00
3329.00;-19352901#0_0;179.64;11.32;2992.00;-0.52;19358499#1_1;5.10;11.88;tripinfo_265 routing_265;337.00;265;1;2888.36;1.06;0.00;92.61;DEFAULT_VEHTYPE;;4;47.00
3334.00;19352449#0_0;51.57;10.46;3181.00;-0.81;19358499#1_1;5.10;11.40;tripinfo_341 routing_341;153.00;341;1;1081.27;1.02;0.00;57.18;DEFAULT_VEHTYPE;;1;39.00
3339.00;-19356432_0;56.91;9.84;3069.00;-0.64;-19353318_0;5.10;10.38;tripinfo_218 routing_218;270.00;218;1;1646.35;0.93;0.00;107.99;DEFAULT_VEHTYPE;;2;79.00
3342.00;19353264#5_0;78.76;11.27;3046.00;4.53;511366397_0;5.10;3.93;tripinfo_242 routing_242;296.00;242;1;2381.66;1.11;0.00;94.04;DEFAULT_VEHTYPE;;2;47.00
3345.00;19355306_0;87.60;10.04;3129.00;-0.93;-19354074_0;5.10;11.27;tripinfo_603 routing_603;216.00;603;1;2044.98;1.01;0.00;31.34;DEFAULT_VEHTYPE;;1;1.00
3355.00;19359199_1;178.12;9.40;3065.00;-0.26;-19352058_0;5.10;10.28;tripinfo_345 routing_345;290.00;345;1;2090.60;0.92;0.00;80.94;DEFAULT_VEHTYPE;;5;34.00
3363.00;-19353591#0_0;96.46;11.30;2998.00;-0.05;-661061477#0_1;5.10;11.80;tripinfo_474 routing_474;365.00;474;1;3670.39;1.06;0.00;51.87;DEFAULT_VEHTYPE;;0;0.00
3366.00;19359704_0;76.61;10.20;2986.00;-0.29;19353318_0;5.10;10.62;tripinfo_141 routing_141;380.00;141;1;3085.66;0.95;0.00;82.75;DEFAULT_VEHTYPE;;2;35.00
3370.00;19354933_0;349.65;12.16;3090.00;-0.36;19353318_0;5.10;12.62;tripinfo_291 routing_291;280.00;291;1;2357.97;1.13;0.00;90.82;DEFAULT_VEHTYPE;;2;45.00
3375.00;19359432_0;124.23;11.60;3072.00;-0.43;511366397_0;5.10;5.89;tripinfo_125 routing_125;303.00;125;1;2639.57;1.06;0.00;70.30;DEFAULT_VEHTYPE;;4;23.00
3377.00;19354956#3_1;54.53;8.37;2898.00;-0.37;-19359987_0;5.10;9.57;tripinfo_464 routing_464;479.00;464;1;3890.88;0.86;0.00;68.55;DEFAULT_VEHTYPE;;1;23.00
3377.00;19357262#1_0;80.23;10.36;3126.00;-0.01;19355636_0;5.10;11.15;tripinfo_115 routing_115;251.00;115;1;2351.36;1.00;0.00;34.30;DEFAULT_VEHTYPE;;0;0.00
3378.00;-19357057#3_0;46.74;11.65;3141.00;-0.88;19353318_0;5.10;12.39;tripinfo_284 routing_284;237.00;284;1;1494.07;1.11;0.00;112.83;DEFAULT_VEHTYPE;;2;89.00
3380.00;19356535#8_0;156.23;10.95;3096.00;-0.71;-19353318_0;5.10;11.38;tripinfo_133 routing_133;284.00;133;1;2414.59;1.02;0.00;67.58;DEFAULT_VEHTYPE;;1;26.00
3386.00;-19361224#1_0;45.70;11.30;3259.00;-0.43;19358499#1_1;5.10;11.79;tripinfo_386 routing_386;127.00;386;1;1247.28;1.05;0.00;18.21;DEFAULT_VEHTYPE;;0;0.00
3390.00;-329995330#5_1;34.75;9.95;3070.00;0.74;-19352058_0;5.10;4.80;tripinfo_314 routing_314;320.00;314;1;2277.18;0.94;0.00;98.02;DEFAULT_VEHTYPE;;6;33.00
3393.00;19350124_0;51.79;12.61;3235.00;-0.57;-19355636_0;5.10;13.67;tripinfo_279 routing_279;158.00;279;1;1636.98;1.22;0.00;35.41;DEFAULT_VEHTYPE;;0;0.00
3395.00;19357114#2_0;100.29;10.52;3012.00;-0.32;19358499#0_1;5.10;11.68;tripinfo_270 routing_270;383.00;270;1;2880.01;1.05;0.00;135.70;DEFAULT_VEHTYPE;;3;85.00
3400.00;661061473#0_1;18.95;8.83;3233.00;-0.29;19351857#5_1;5.10;10.04;tripinfo_696 routing_696;167.00;696;1;1419.69;0.90;0.00;23.22;DEFAULT_VEHTYPE;;2;2.00
3407.00;-19357114#2_0;99.90;10.97;3194.00;-0.56;661061477#0_1;5.10;12.12;tripinfo_586 routing_586;213.00;586;1;2322.56;1.08;0.00;19.28;DEFAULT_VEHTYPE;;0;0.00
3420.00;-661061473#1_1;36.61;11.71;3196.00;-0.92;-19360850#0_0;5.10;11.78;tripinfo_626 routing_626;224.00;626;1;2016.15;1.05;0.00;48.33;DEFAULT_VEHTYPE;;4;7.00
3426.00;610168517_1;20.81;11.06;3242.00;-0.68;19352879#1_1;5.10;11.57;tripinfo_632 routing_632;184.00;632;1;1799.74;1.03;0.00;26.85;DEFAULT_VEHTYPE;;2;2.00
3432.00;-19353810#5_0;95.23;11.00;3060.00;-0.92;19355160#0_0;5.10;11.18;tripinfo_440 routing_440;372.00;440;1;3697.85;1.00;0.00;37.52;DEFAULT_VEHTYPE;;0;0.00
3434.00;-19352037_0;416.63;11.25;3072.00;-0.64;-19355636_0;5.10;11.79;tripinfo_80 routing_80;362.00;80;1;2904.83;1.05;0.00;112.35;DEFAULT_VEHTYPE;;2;83.00
3439.00;19358435_0;138.57;11.82;3182.00;-0.42;-19355636_0;5.10;12.61;tripinfo_261 routing_261;257.00;261;1;2014.11;1.13;0.00;94.55;DEFAULT_VEHTYPE;;3;61.00
3450.00;19352879#0_1;327.83;11.95;3025.00;-0.03;19357539#1_0;5.10;12.48;tripinfo_451 routing_451;425.00;451;1;4785.20;1.12;0.00;37.53;DEFAULT_VEHTYPE;;0;0.00
3450.00;19357057#5_0;92.53;9.63;3207.00;-0.59;-19356025#1_0;5.10;10.35;tripinfo_579 routing_579;243.00;579;1;2293.35;0.93;0.00;18.88;DEFAULT_VEHTYPE;;0;0.00
3456.00;-19351910#1_0;129.61;11.36;3245.00;-0.45;19357539#0_0;5.10;11.41;tripinfo_544 routing_544;211.00;544;1;2146.08;1.02;0.00;19.99;DEFAULT_VEHTYPE;;0;0.00
3468.00;19359495#1_0;37.45;10.47;3274.00;-0.93;-19353318_0;5.10;11.67;tripinfo_346 routing_346;194.00;346;1;1500.90;1.04;0.00;62.02;DEFAULT_VEHTYPE;;2;31.00
3469.00;-19353531#2_0;58.43;10.57;3163.00;-0.23;511366397_0;5.10;5.53;tripinfo_112 routing_112;306.00;112;1;2459.59;1.00;0.00;73.57;DEFAULT_VEHTYPE;;5;18.00
3486.00;329995330#8_1;24.23;9.02;3163.00;-0.48;-19355636_0;5.10;10.07;tripinfo_380 routing_380;323.00;380;1;2378.61;0.90;0.00;81.85;DEFAULT_VEHTYPE;;2;44.00
3489.00;19352901#1_0;127.66;11.02;3235.00;-0.54;-19355160#0_0;5.10;11.76;tripinfo_548 routing_548;254.00;548;1;2114.83;1.05;0.00;72.42;DEFAULT_VEHTYPE;;1;42.00
3502.00;19358927#0_1;63.33;11.41;3234.00;-0.64;19358499#1_1;5.10;11.50;tripinfo_194 routing_194;268.00;194;1;2666.80;1.03;0.00;32.82;DEFAULT_VEHTYPE;;0;0.00
3503.00;19357704#1_1;94.31;11.54;3354.00;-0.72;19351857#3_1;5.10;12.31;tripinfo_675 routing_675;149.00;675;1;1621.25;1.10;0.00;15.27;DEFAULT_VEHTYPE;;0;0.00
3504.00;19351859#0_0;58.99;10.49;3253.00;-0.84;19352058_0;5.10;11.03;tripinfo_306 routing_306;251.00;306;1;1697.63;0.99;0.00;93.96;DEFAULT_VEHTYPE;;2;64.00
3508.00;-19352374#0_0;127.65;10.25;3351.00;-0.02;-511366397_0;5.10;5.54;tripinfo_331 routing_331;157.00;331;1;1265.97;1.00;0.00;26.38;DEFAULT_VEHTYPE;;0;0.00
3510.00;19358038#0_1;302.76;8.88;3268.00;-0.81;-19354956#12_1;5.10;10.14;tripinfo_646 routing_646;242.00;646;1;1734.05;0.91;0.00;69.48;DEFAULT_VEHTYPE;;3;38.00
3512.00;19354572#0_0;100.54;12.17;3190.00;-0.39;-19359987_0;5.10;12.25;tripinfo_478 routing_478;322.00;478;1;3188.03;1.10;0.00;58.85;DEFAULT_VEHTYPE;;1;22.00
3518.00;19353810#0_1;59.48;11.61;3263.00;0.00;-19358499#0_1;5.10;11.81;tripinfo_103 routing_103;255.00;103;1;1628.74;1.06;0.00;115.52;DEFAULT_VEHTYPE;;5;70.00
3525.00;19361005#0_0;121.74;9.80;3069.00;-0.07;19357539#0_0;5.10;10.62;tripinfo_409 routing_409;456.00;409;1;4031.71;0.95;0.00;73.46;DEFAULT_VEHTYPE;;1;31.00
3530.00;-19356382#32_1;34.20;9.61;3359.00;-0.03;19354572#2_0;5.10;9.80;tripinfo_631 routing_631;171.00;631;1;1414.84;0.88;0.00;22.11;DEFAULT_VEHTYPE;;0;0.00
3532.00;-19356025#1_0;443.61;10.62;3029.00;-0.70;-511366397_0;5.10;5.40;tripinfo_90 routing_90;503.00;90;1;3884.45;0.97;0.00;127.19;DEFAULT_VEHTYPE;;3;73.00
3535.00;-19353381_0;100.01;9.20;3453.00;0.54;511366397_0;5.10;0.01;tripinfo_364 routing_364;82.00;364;1;450.76;0.89;0.00;25.98;DEFAULT_VEHTYPE;;2;14.00
3539.00;-19353264#3_0;46.83;10.16;3262.00;-0.76;-19358499#1_1;5.10;10.39;tripinfo_250 routing_250;277.00;250;1;2505.38;0.93;0.00;35.16;DEFAULT_VEHTYPE;;1;1.00
3540.00;-19355854#1_0;90.69;10.73;3241.00;-0.97;19353318_0;5.10;11.32;tripinfo_396 routing_396;299.00;396;1;2221.68;1.01;0.00;98.36;DEFAULT_VEHTYPE;;2;53.00
3550.00;19361135#4_0;37.90;10.39;3355.00;-0.26;-19352037_0;5.10;11.52;tripinfo_525 routing_525;195.00;525;1;1580.98;1.03;0.00;56.26;DEFAULT_VEHTYPE;;1;37.00
3558.00;-19353531#0_0;285.42;11.01;3043.00;-0.58;19353318_0;5.10;11.16;tripinfo_130 routing_130;515.00;130;1;3687.90;1.00;0.00;178.61;DEFAULT_VEHTYPE;;8;85.00
3584.00;-19353551#5_1;36.19;11.71;3397.00;-0.39;19355923_1;5.10;12.00;tripinfo_644 routing_644;187.00;644;1;1646.89;1.07;0.00;48.09;DEFAULT_VEHTYPE;;3;14.00
3587.00;-19356382#33_1;19.93;9.30;3399.00;-0.25;19354576#2_0;5.10;10.52;tripinfo_666 routing_666;188.00;666;1;1731.02;0.94;0.00;20.99;DEFAULT_VEHTYPE;;0;0.00
