tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
2914.00;19359495#2_0;27.11;10.73;2693.00;-0.17;-19353318_0;5.10;11.36;tripinfo_311 routing_311;221.00;311;1;1510.31;1.02;0.00;84.91;DEFAULT_VEHTYPE;;6;39.00
2931.00;-19353816#2_0;133.40;11.01;2594.00;-0.13;-19358499#1_1;5.10;11.35;tripinfo_257 routing_257;337.00;257;1;2447.52;1.02;0.00;119.40;DEFAULT_VEHTYPE;;2;86.00
2931.00;-19357114#3_0;125.65;10.12;2701.00;-0.32;-19353318_0;5.10;11.06;tripinfo_210 routing_210;230.00;210;1;1795.91;0.99;0.00;64.22;DEFAULT_VEHTYPE;;2;39.00
2938.00;19361081_0;428.75;12.06;2543.00;-0.65;-19358499#0_1;5.10;12.11;tripinfo_166 routing_166;395.00;166;1;3007.42;1.08;0.00;144.43;DEFAULT_VEHTYPE;;6;78.00
2941.00;-19361135#4_0;37.90;10.74;2717.00;-0.25;661061477#0_1;5.10;11.08;tripinfo_516 routing_516;224.00;516;1;2218.60;0.99;0.00;21.40;DEFAULT_VEHTYPE;;0;0.00
2943.00;19357704#1_1;94.31;9.49;2768.00;-0.30;19353961#1_0;5.10;10.09;tripinfo_690 routing_690;175.00;690;1;1515.86;0.90;0.00;20.34;DEFAULT_VEHTYPE;;0;0.00
2945.00;19352037_0;416.55;11.17;2581.00;-0.58;-19358499#0_1;5.10;11.91;tripinfo_76 routing_76;364.00;76;1;3004.46;1.07;0.00;111.25;DEFAULT_VEHTYPE;;4;65.00
2946.00;-19353333#0_1;108.20;13.22;2705.00;-0.66;-19352058_0;5.10;13.52;tripinfo_375 routing_375;241.00;375;1;1828.70;1.21;0.00;102.34;DEFAULT_VEHTYPE;;5;43.00
2946.00;19352901#0_0;179.64;10.96;2705.00;-0.76;19355160#0_0;5.10;11.37;tripinfo_504 routing_504;241.00;504;1;2376.29;1.02;0.00;27.81;DEFAULT_VEHTYPE;;0;0.00
2949.00;-19354574#0_0;54.99;11.92;2547.00;-0.60;19357539#0_0;5.10;12.99;tripinfo_446 routing_446;402.00;446;1;4100.98;1.16;0.00;83.15;DEFAULT_VEHTYPE;;1;30.00
2951.00;19351857#8_1;76.20;12.85;2575.00;-0.26;-19355160#0_0;5.10;13.08;tripinfo_442 routing_442;376.00;442;1;4114.25;1.17;0.00;57.45;DEFAULT_VEHTYPE;;0;0.00
2952.00;19353531#0_0;285.51;10.03;2622.00;-0.71;-19352058_0;5.10;11.24;tripinfo_182 routing_182;330.00;182;1;3168.84;1.01;0.00;43.39;DEFAULT_VEHTYPE;;1;1.00
2953.00;19352879#0_1;327.83;11.19;2485.00;-0.71;19356025#1_0;5.10;12.07;tripinfo_461 routing_461;468.00;461;1;5102.72;1.08;0.00;41.45;DEFAULT_VEHTYPE;;0;0.00
2958.00;19357057#5_0;92.53;11.73;2741.00;-0.08;-19356025#1_0;5.10;12.30;tripinfo_531 routing_531;217.00;531;1;2293.35;1.10;0.00;28.53;DEFAULT_VEHTYPE;;0;0.00
2964.00;-19354328_0;144.90;11.08;2717.00;-0.92;19355160#0_0;5.10;11.57;tripinfo_528 routing_528;247.00;528;1;2600.31;1.04;0.00;19.68;DEFAULT_VEHTYPE;;0;0.00
2965.00;-19358151_0;134.67;12.54;2555.00;-0.69;19352037_0;5.10;12.64;tripinfo_439 routing_439;410.00;439;1;4632.11;1.13;0.00;38.88;DEFAULT_VEHTYPE;;0;0.00
2966.00;-596607447#1_0;65.29;12.89;2579.00;-0.81;-19359987_0;5.10;13.82;tripinfo_441 routing_441;387.00;441;1;4255.28;1.24;0.00;76.66;DEFAULT_VEHTYPE;;1;11.00
2968.00;-19356224#2_0;161.56;10.14;2733.00;-0.03;19355160#3_0;5.10;10.42;tripinfo_568 routing_568;235.00;568;1;2128.74;0.93;0.00;26.28;DEFAULT_VEHTYPE;;1;1.00
2973.00;-19352374#1_0;125.54;9.60;2652.00;-0.03;-19355636_0;5.10;9.67;tripinfo_388 routing_388;321.00;388;1;2118.42;0.86;0.00;96.79;DEFAULT_VEHTYPE;;6;53.00
2976.00;19357114#3_0;125.59;10.97;2606.00;9.75;511366397_0;5.10;5.50;tripinfo_226 routing_226;370.00;226;1;2202.00;1.01;0.00;164.52;DEFAULT_VEHTYPE;;4;116.00
2980.00;19352449#1_0;62.35;8.91;2828.00;-0.21;19358499#0_1;5.10;9.40;tripinfo_316 routing_316;152.00;316;1;1119.37;0.84;0.00;30.80;DEFAULT_VEHTYPE;;1;14.00
2984.00;19353961#1_0;23.10;12.48;2745.00;-0.91;-19353318_0;5.10;13.08;tripinfo_184 routing_184;239.00;184;1;2520.37;1.17;0.00;42.55;DEFAULT_VEHTYPE;;2;2.00
3031.00;19356025#1_0;443.59;11.72;2537.00;-0.50;-19358499#0_1;5.10;12.16;tripinfo_72 routing_72;494.00;72;1;3388.00;1.09;0.00;214.36;DEFAULT_VEHTYPE;;4;159.00
3031.00;19354572#2_0;194.79;9.70;2660.00;-0.26;19356025#1_0;5.10;10.91;tripinfo_465 routing_465;371.00;465;1;3570.38;0.98;0.00;39.43;DEFAULT_VEHTYPE;;0;0.00
3032.00;19358927#5_0;51.56;10.17;2573.00;-0.06;19352058_0;5.10;10.37;tripinfo_153 routing_153;459.00;153;1;3344.96;0.93;0.00;130.32;DEFAULT_VEHTYPE;;8;56.00
3033.00;-19355160#3_0;95.80;11.08;2488.00;-0.08;19358499#1_1;5.10;11.10;tripinfo_0 routing_0;545.00;0;1;4497.51;0.99;0.00;134.58;DEFAULT_VEHTYPE;;3;71.00
3033.00;19353747#1_0;48.87;11.21;2690.00;-0.20;19355636_0;5.10;11.41;tripinfo_322 routing_322;343.00;322;1;2613.24;1.02;0.00;109.03;DEFAULT_VEHTYPE;;4;59.00
3033.00;-19357991#1_0;101.66;10.75;2804.00;-0.86;19352037_0;5.10;10.82;tripinfo_549 routing_549;229.00;549;1;2184.60;0.97;0.00;23.52;DEFAULT_VEHTYPE;;0;0.00
3054.00;19356382#35_1;4.71;11.22;2925.00;-0.72;-19354956#4_1;5.10;11.90;tripinfo_616 routing_616;129.00;616;1;1229.32;1.06;0.00;24.54;DEFAULT_VEHTYPE;;2;2.00
3057.00;-19357114#2_0;99.90;9.48;2803.00;-0.80;19355636_0;5.10;10.69;tripinfo_244 routing_244;254.00;244;1;1774.76;0.96;0.00;85.81;DEFAULT_VEHTYPE;;3;54.00
3062.00;-19356432_0;56.91;10.46;2861.00;1.88;-19352058_0;5.10;4.91;tripinfo_273 routing_273;201.00;273;1;1542.62;0.99;0.00;59.84;DEFAULT_VEHTYPE;;2;34.00
3067.00;19353810#0_1;59.48;12.13;2756.00;0.38;-19358499#1_1;5.10;9.86;tripinfo_118 routing_118;311.00;118;1;1746.12;1.12;0.00;170.29;DEFAULT_VEHTYPE;;6;117.00
3067.00;-19356432_0;56.91;10.14;2844.00;-0.03;19355160#0_0;5.10;10.74;tripinfo_556 routing_556;223.00;556;1;2040.85;0.96;0.00;28.84;DEFAULT_VEHTYPE;;1;2.00
3072.00;-19351857#2_1;61.33;9.56;2634.00;-0.01;-19355160#0_0;5.10;10.21;tripinfo_419 routing_419;438.00;419;1;4054.34;0.91;0.00;39.25;DEFAULT_VEHTYPE;;0;0.00
3073.00;278433716#4_1;2.24;8.14;2868.00;-0.29;19353961#0_0;5.10;9.32;tripinfo_674 routing_674;205.00;674;1;1615.64;0.83;0.00;29.20;DEFAULT_VEHTYPE;;3;3.00
3080.00;-19354933_0;349.65;8.51;2901.00;-0.21;576756561#0_0;5.10;9.66;tripinfo_501 routing_501;179.00;501;1;1533.15;0.86;0.00;17.01;DEFAULT_VEHTYPE;;0;0.00
3083.00;-19353551#8_1;21.69;11.12;2953.00;-0.59;19358136#3_0;5.10;12.51;tripinfo_679 routing_679;130.00;679;1;1307.71;1.12;0.00;21.13;DEFAULT_VEHTYPE;;1;1.00
3087.00;-19354572#2_0;194.79;9.65;2846.00;-0.98;-19355636_0;5.10;11.02;tripinfo_156 routing_156;241.00;156;1;2056.04;0.99;0.00;50.08;DEFAULT_VEHTYPE;;2;3.00
3090.00;-19357114#2_0;99.90;10.59;2692.00;-0.95;19358499#1_1;5.10;11.33;tripinfo_228 routing_228;398.00;228;1;2851.54;1.01;0.00;145.75;DEFAULT_VEHTYPE;;3;101.00
3092.00;19352131#4_1;59.92;11.25;2886.00;-0.10;19355636_0;5.10;11.91;tripinfo_202 routing_202;206.00;202;1;1734.33;1.07;0.00;56.85;DEFAULT_VEHTYPE;;2;25.00
3097.00;19355670_1;220.62;10.57;2854.00;-0.70;19358499#1_1;5.10;10.61;tripinfo_392 routing_392;243.00;392;1;2079.77;0.95;0.00;43.20;DEFAULT_VEHTYPE;;2;9.00
3098.00;19356054_0;65.01;12.38;2796.00;-0.63;19352058_0;5.10;13.05;tripinfo_383 routing_383;302.00;383;1;2366.55;1.17;0.00;117.11;DEFAULT_VEHTYPE;;4;68.00
3109.00;-19357114#3_0;125.65;10.74;2691.00;-0.76;-511366397_0;5.10;5.53;tripinfo_288 routing_288;418.00;288;1;2407.69;0.99;0.00;184.37;DEFAULT_VEHTYPE;;4;148.00
3111.00;19357550_1;162.26;11.79;2837.00;-0.78;19354615_0;5.10;12.66;tripinfo_636 routing_636;274.00;636;1;2860.47;1.13;0.00;42.21;DEFAULT_VEHTYPE;;1;1.00
3112.00;19351859#1_0;58.06;10.36;2850.00;-0.68;19352058_0;5.10;10.40;tripinfo_310 routing_310;262.00;310;1;1698.02;0.93;0.00;92.51;DEFAULT_VEHTYPE;;4;45.00
3113.00;19361189#0_0;61.56;9.20;2729.00;-0.90;19357539#1_0;5.10;9.49;tripinfo_432 routing_432;384.00;432;1;3256.29;0.85;0.00;36.29;DEFAULT_VEHTYPE;;0;0.00
3121.00;19353092#3_0;105.73;10.51;2794.00;-0.07;19359987_0;5.10;11.17;tripinfo_485 routing_485;327.00;485;1;3211.13;1.00;0.00;36.26;DEFAULT_VEHTYPE;;0;0.00
3127.00;-19353810#0_1;59.77;10.26;2877.00;-0.51;19358499#1_1;5.10;10.38;tripinfo_177 routing_177;250.00;177;1;2165.39;0.93;0.00;35.59;DEFAULT_VEHTYPE;;1;1.00
3131.00;19352131#10_1;34.15;10.73;2922.00;-0.48;-19356025#1_0;5.10;11.49;tripinfo_540 routing_540;209.00;540;1;2115.41;1.03;0.00;21.82;DEFAULT_VEHTYPE;;0;0.00
3141.00;19352131#5_1;49.62;10.83;2870.00;-0.01;-19355160#0_0;5.10;10.98;tripinfo_557 routing_557;271.00;557;1;2172.32;0.98;0.00;69.42;DEFAULT_VEHTYPE;;1;41.00
3149.00;19354933_0;349.65;10.12;2956.00;-0.56;19355160#3_0;5.10;11.13;tripinfo_515 routing_515;193.00;515;1;1883.03;1.00;0.00;20.26;DEFAULT_VEHTYPE;;0;0.00
3149.00;19357057#5_0;92.53;11.68;3004.00;-0.63;-19355636_0;5.10;11.88;tripinfo_290 routing_290;145.00;290;1;1144.23;1.06;0.00;46.65;DEFAULT_VEHTYPE;;3;18.00
3153.00;-19352126#1_0;53.36;10.75;2951.00;-0.65;-19358499#0_1;5.10;12.02;tripinfo_368 routing_368;202.00;368;1;1147.31;1.07;0.00;105.27;DEFAULT_VEHTYPE;;2;75.00
3158.00;-19357114#3_0;125.65;13.88;2999.00;-0.09;19355160#0_0;5.10;14.00;tripinfo_542 routing_542;159.00;542;1;1948.28;1.25;0.00;17.66;DEFAULT_VEHTYPE;;0;0.00
3166.00;19354956#3_1;54.53;9.49;2722.00;-0.51;-661061477#0_1;5.10;10.57;tripinfo_459 routing_459;444.00;459;1;4224.67;0.95;0.00;41.12;DEFAULT_VEHTYPE;;0;0.00
3169.00;19357991#1_0;101.31;8.63;2720.00;-0.57;-511366397_0;5.10;4.78;tripinfo_248 routing_248;449.00;248;1;2371.00;0.86;0.00;183.13;DEFAULT_VEHTYPE;;5;135.00
3169.00;-19356535#5_0;52.33;10.10;2768.00;-0.20;661061477#0_1;5.10;11.35;tripinfo_428 routing_428;401.00;428;1;4117.51;1.02;0.00;36.29;DEFAULT_VEHTYPE;;0;0.00
3174.00;-19357991#1_0;101.66;10.20;2945.00;-0.58;-19353318_0;5.10;10.41;tripinfo_231 routing_231;229.00;231;1;1773.04;0.93;0.00;55.93;DEFAULT_VEHTYPE;;1;31.00
3177.00;19353390#0_0;147.63;8.75;3043.00;-0.22;-19352058_0;5.10;9.74;tripinfo_252 routing_252;134.00;252;1;909.48;0.87;0.00;38.51;DEFAULT_VEHTYPE;;1;25.00
3178.00;19353264#0_0;86.48;9.67;2938.00;-0.46;576756561#0_0;5.10;10.80;tripinfo_558 routing_558;240.00;558;1;2302.74;0.97;0.00;23.11;DEFAULT_VEHTYPE;;0;0.00
3178.00;19353551#5_1;36.26;11.60;2966.00;-0.45;-378219319_0;5.10;12.17;tripinfo_670 routing_670;212.00;670;1;2001.06;1.09;0.00;43.47;DEFAULT_VEHTYPE;;2;2.00
3179.00;19358927#6_0;174.60;6.52;2599.00;-0.27;-19352058_0;5.10;7.72;tripinfo_193 routing_193;580.00;193;1;3466.97;0.69;0.00;123.40;DEFAULT_VEHTYPE;;8;45.00
3188.00;19352131#5_1;49.62;10.85;2790.00;-0.72;19358499#0_1;5.10;10.96;tripinfo_235 routing_235;398.00;235;1;3002.89;0.98;0.00;122.19;DEFAULT_VEHTYPE;;2;85.00
3196.00;-19352131#5_1;49.62;11.03;2821.00;-0.36;511366397_0;5.10;5.69;tripinfo_253 routing_253;375.00;253;1;2273.97;1.02;0.00;165.28;DEFAULT_VEHTYPE;;3;123.00
3197.00;19353333#3_1;13.01;10.45;2932.00;-0.15;-19355636_0;5.10;10.86;tripinfo_307 routing_307;265.00;307;1;1807.75;0.97;0.00;94.80;DEFAULT_VEHTYPE;;6;49.00
3198.00;19353264#5_0;78.76;11.52;2790.00;-0.16;19358499#1_1;5.10;11.66;tripinfo_215 routing_215;408.00;215;1;3050.42;1.04;0.00;144.78;DEFAULT_VEHTYPE;;2;99.00
3202.00;-19353816#2_0;133.40;10.03;2769.00;-0.21;511366397_0;5.10;5.62;tripinfo_225 routing_225;433.00;225;1;2369.61;1.01;0.00;212.02;DEFAULT_VEHTYPE;;4;170.00
3204.00;-661061477#0_1;330.34;11.44;2624.00;-0.03;19358499#0_1;5.10;12.22;tripinfo_59 routing_59;580.00;59;1;4749.06;1.09;0.00;188.40;DEFAULT_VEHTYPE;;3;122.00
3207.00;19352285#10_1;63.80;9.66;2831.00;-0.69;-576756561#0_0;5.10;10.06;tripinfo_468 routing_468;376.00;468;1;3393.42;0.90;0.00;35.20;DEFAULT_VEHTYPE;;0;0.00
3210.00;19356025#1_0;443.59;12.45;2853.00;-0.62;19353318_0;5.10;12.66;tripinfo_71 routing_71;357.00;71;1;3116.55;1.13;0.00;108.10;DEFAULT_VEHTYPE;;2;75.00
3214.00;576756561#0_0;90.89;10.96;2863.00;-0.82;19352058_0;5.10;11.14;tripinfo_81 routing_81;351.00;81;1;2776.52;1.00;0.00;98.16;DEFAULT_VEHTYPE;;2;62.00
3221.00;-19359071#0_0;148.37;9.84;2926.00;-0.95;661061477#0_1;5.10;10.44;tripinfo_590 routing_590;295.00;590;1;2765.69;0.93;0.00;26.77;DEFAULT_VEHTYPE;;0;0.00
3226.00;19351857#10_1;214.53;10.02;2929.00;-0.72;-19352058_0;5.10;10.03;tripinfo_168 routing_168;297.00;168;1;2596.27;0.90;0.00;33.25;DEFAULT_VEHTYPE;;1;1.00
3227.00;19358435_0;138.57;9.92;2991.00;-0.19;-19352037_0;5.10;10.38;tripinfo_578 routing_578;236.00;578;1;1813.98;0.93;0.00;57.89;DEFAULT_VEHTYPE;;1;32.00
3229.00;-19356382#34_1;51.22;9.87;3063.00;-0.37;19352285#9_1;5.10;10.03;tripinfo_658 routing_658;166.00;658;1;1415.05;0.90;0.00;20.84;DEFAULT_VEHTYPE;;0;0.00
3231.00;-19356535#9_0;193.05;11.00;2982.00;-0.05;-19353318_0;5.10;11.31;tripinfo_120 routing_120;249.00;120;1;2177.38;1.01;0.00;52.39;DEFAULT_VEHTYPE;;2;4.00
3233.00;-19360353#1_0;39.15;10.20;2942.00;-0.84;-19352058_0;5.10;11.00;tripinfo_199 routing_199;291.00;199;1;2521.76;0.98;0.00;56.75;DEFAULT_VEHTYPE;;2;15.00
3234.00;19356432_0;56.91;10.96;3060.00;-0.07;19352058_0;5.10;11.72;tripinfo_282 routing_282;174.00;282;1;1548.53;1.05;0.00;37.56;DEFAULT_VEHTYPE;;1;1.00
3235.00;19352285#13_1;52.85;11.20;2840.00;-0.90;19356025#1_0;5.10;11.22;tripinfo_497 routing_497;395.00;497;1;4006.78;1.00;0.00;34.79;DEFAULT_VEHTYPE;;0;0.00
3242.00;-19353333#2_1;50.88;10.24;3038.00;-0.75;511366397_0;5.10;5.15;tripinfo_339 routing_339;204.00;339;1;1261.27;0.93;0.00;71.04;DEFAULT_VEHTYPE;;1;44.00
3245.00;19359987_0;174.26;8.89;2807.00;-0.46;511366397_0;5.10;4.92;tripinfo_51 routing_51;438.00;51;1;2775.89;0.89;0.00;145.79;DEFAULT_VEHTYPE;;5;91.00
3256.00;-19352131#10_1;34.15;10.15;2936.00;-0.74;511366397_0;5.10;5.67;tripinfo_254 routing_254;320.00;254;1;2455.39;1.02;0.00;92.42;DEFAULT_VEHTYPE;;2;52.00
3263.00;-19356432_0;56.91;10.27;3069.00;-0.64;-19353318_0;5.10;10.38;tripinfo_218 routing_218;194.00;218;1;1645.62;0.93;0.00;30.64;DEFAULT_VEHTYPE;;1;1.00
3276.00;19357539#1_0;239.69;13.32;2913.00;-0.56;-19353318_0;5.10;13.86;tripinfo_94 routing_94;363.00;94;1;2704.85;1.24;0.00;165.92;DEFAULT_VEHTYPE;;4;90.00
3281.00;19353810#2_0;25.92;9.94;2951.00;-0.61;19352058_0;5.10;10.27;tripinfo_121 routing_121;330.00;121;1;2301.65;0.92;0.00;100.55;DEFAULT_VEHTYPE;;6;41.00
3297.00;19358151_0;134.04;10.88;2951.00;0.08;19353318_0;5.10;6.71;tripinfo_188 routing_188;346.00;188;1;3129.45;0.98;0.00;53.88;DEFAULT_VEHTYPE;;2;7.00
3299.00;19357262#1_0;80.23;10.60;3054.00;-0.41;19358499#1_1;5.10;11.08;tripinfo_151 routing_151;245.00;151;1;2304.06;0.99;0.00;34.03;DEFAULT_VEHTYPE;;1;1.00
3307.00;-19352901#0_0;179.64;11.76;2992.00;-0.52;19358499#1_1;5.10;11.88;tripinfo_265 routing_265;315.00;265;1;2885.16;1.06;0.00;69.89;DEFAULT_VEHTYPE;;2;32.00
3311.00;19352131#4_1;59.92;12.07;3116.00;-0.95;-19355636_0;5.10;12.73;tripinfo_224 routing_224;195.00;224;1;1616.30;1.14;0.00;65.79;DEFAULT_VEHTYPE;;3;40.00
3315.00;610168517_1;20.81;12.91;3171.00;-0.64;19358136#2_0;5.10;13.21;tripinfo_680 routing_680;144.00;680;1;1475.46;1.18;0.00;30.00;DEFAULT_VEHTYPE;;2;2.00
3321.00;-19357057#3_0;46.74;11.29;3142.00;0.12;19353318_0;5.10;12.39;tripinfo_284 routing_284;179.00;284;1;1491.45;1.11;0.00;54.75;DEFAULT_VEHTYPE;;1;32.00
3327.00;19354933_0;349.65;11.57;3090.00;-0.36;19353318_0;5.10;12.62;tripinfo_291 routing_291;237.00;291;1;2353.61;1.13;0.00;47.54;DEFAULT_VEHTYPE;;2;8.00
3338.00;19359704_0;76.61;10.21;2986.00;-0.29;19353318_0;5.10;10.62;tripinfo_141 routing_141;352.00;141;1;2933.00;0.95;0.00;69.66;DEFAULT_VEHTYPE;;6;6.00
3339.00;19352449#0_0;51.57;11.13;3181.00;-0.81;19358499#1_1;5.10;11.40;tripinfo_341 routing_341;158.00;341;1;1081.26;1.02;0.00;61.66;DEFAULT_VEHTYPE;;1;45.00
3342.00;19355306_0;87.60;10.58;3129.00;-0.93;-19354074_0;5.10;11.27;tripinfo_603 routing_603;213.00;603;1;2044.98;1.01;0.00;28.31;DEFAULT_VEHTYPE;;1;1.00
3352.00;19359199_1;178.12;9.03;3065.00;-0.26;-19352058_0;5.10;10.28;tripinfo_345 routing_345;287.00;345;1;2096.52;0.92;0.00;77.83;DEFAULT_VEHTYPE;;6;24.00
3361.00;-19353591#0_0;96.46;11.07;2998.00;-0.05;-661061477#0_1;5.10;11.80;tripinfo_474 routing_474;363.00;474;1;3670.39;1.06;0.00;49.21;DEFAULT_VEHTYPE;;0;0.00
3370.00;19356535#8_0;156.23;10.82;3096.00;-0.71;-19353318_0;5.10;11.38;tripinfo_133 routing_133;274.00;133;1;2535.41;1.02;0.00;44.84;DEFAULT_VEHTYPE;;2;2.00
3374.00;19359432_0;124.23;10.58;3072.00;-0.43;511366397_0;5.10;5.89;tripinfo_125 routing_125;302.00;125;1;2639.35;1.06;0.00;69.24;DEFAULT_VEHTYPE;;3;22.00
3377.00;19354956#3_1;54.53;9.46;2898.00;-0.37;-19359987_0;5.10;9.57;tripinfo_464 routing_464;479.00;464;1;3899.36;0.86;0.00;65.85;DEFAULT_VEHTYPE;;1;21.00
3380.00;19358435_0;138.57;11.50;3182.00;-0.42;-19355636_0;5.10;12.61;tripinfo_261 routing_261;198.00;261;1;1998.97;1.13;0.00;36.65;DEFAULT_VEHTYPE;;2;2.00
3386.00;-329995330#5_1;34.75;9.33;3071.00;1.74;-19352058_0;5.10;7.54;tripinfo_314 routing_314;315.00;314;1;2283.10;0.94;0.00;92.07;DEFAULT_VEHTYPE;;8;27.00
3387.00;-19361224#1_0;45.70;10.89;3259.00;-0.43;19358499#1_1;5.10;11.79;tripinfo_386 routing_386;128.00;386;1;1247.27;1.05;0.00;18.13;DEFAULT_VEHTYPE;;0;0.00
3388.00;19357114#2_0;100.29;11.29;3012.00;-0.32;19358499#0_1;5.10;11.68;tripinfo_270 routing_270;376.00;270;1;2879.98;1.05;0.00;128.71;DEFAULT_VEHTYPE;;3;82.00
3393.00;19353264#5_0;78.76;11.76;3045.00;3.53;511366397_0;5.10;2.73;tripinfo_242 routing_242;348.00;242;1;2372.78;1.11;0.00;145.79;DEFAULT_VEHTYPE;;2;83.00
3400.00;19357262#1_0;80.23;10.17;3126.00;-0.01;19355636_0;5.10;11.15;tripinfo_115 routing_115;274.00;115;1;2479.27;1.00;0.00;46.20;DEFAULT_VEHTYPE;;3;3.00
3402.00;661061473#0_1;18.95;8.85;3233.00;-0.29;19351857#5_1;5.10;10.04;tripinfo_696 routing_696;169.00;696;1;1419.69;0.90;0.00;25.42;DEFAULT_VEHTYPE;;2;2.00
3404.00;19350124_0;51.79;13.55;3235.00;-0.57;-19355636_0;5.10;13.67;tripinfo_279 routing_279;169.00;279;1;1637.23;1.22;0.00;46.40;DEFAULT_VEHTYPE;;3;3.00
3405.00;-19352037_0;416.63;11.54;3072.00;-0.64;-19355636_0;5.10;11.79;tripinfo_80 routing_80;333.00;80;1;2903.57;1.05;0.00;83.02;DEFAULT_VEHTYPE;;4;28.00
3406.00;-19357114#2_0;99.90;11.71;3194.00;-0.56;661061477#0_1;5.10;12.12;tripinfo_586 routing_586;212.00;586;1;2322.56;1.08;0.00;17.97;DEFAULT_VEHTYPE;;0;0.00
3407.00;661061477#0_1;330.06;9.83;2950.00;-0.16;19353318_0;5.10;10.62;tripinfo_4 routing_4;457.00;4;1;3124.26;0.95;0.00;160.01;DEFAULT_VEHTYPE;;4;117.00
3410.00;-661061473#1_1;36.61;11.24;3196.00;-0.92;-19360850#0_0;5.10;11.78;tripinfo_626 routing_626;214.00;626;1;2016.15;1.05;0.00;37.91;DEFAULT_VEHTYPE;;2;2.00
3424.00;610168517_1;20.81;10.76;3242.00;-0.68;19352879#1_1;5.10;11.57;tripinfo_632 routing_632;182.00;632;1;1799.74;1.03;0.00;24.83;DEFAULT_VEHTYPE;;2;2.00
3432.00;-19353810#5_0;95.23;10.81;3060.00;-0.92;19355160#0_0;5.10;11.18;tripinfo_440 routing_440;372.00;440;1;3697.85;1.00;0.00;38.08;DEFAULT_VEHTYPE;;0;0.00
3450.00;19352879#0_1;327.83;11.91;3025.00;-0.03;19357539#1_0;5.10;12.48;tripinfo_451 routing_451;425.00;451;1;4785.20;1.12;0.00;37.84;DEFAULT_VEHTYPE;;0;0.00
3457.00;19357057#5_0;92.53;10.07;3207.00;-0.59;-19356025#1_0;5.10;10.35;tripinfo_579 routing_579;250.00;579;1;2293.35;0.93;0.00;26.29;DEFAULT_VEHTYPE;;1;2.00
3459.00;-19351910#1_0;129.61;10.59;3246.00;0.55;19357539#0_0;5.10;5.48;tripinfo_544 routing_544;213.00;544;1;2146.08;1.02;0.00;22.31;DEFAULT_VEHTYPE;;0;0.00
3472.00;19359495#1_0;37.45;11.29;3274.00;-0.93;-19353318_0;5.10;11.67;tripinfo_346 routing_346;198.00;346;1;1574.68;1.04;0.00;59.92;DEFAULT_VEHTYPE;;4;17.00
3479.00;19351859#0_0;58.99;10.40;3253.00;-0.84;19352058_0;5.10;11.03;tripinfo_306 routing_306;226.00;306;1;1694.99;0.99;0.00;67.86;DEFAULT_VEHTYPE;;3;32.00
3484.00;-19353531#2_0;58.43;10.10;3163.00;-0.23;511366397_0;5.10;5.53;tripinfo_112 routing_112;321.00;112;1;2459.37;1.00;0.00;88.88;DEFAULT_VEHTYPE;;6;23.00
3487.00;19352901#1_0;127.66;11.43;3235.00;-0.54;-19355160#0_0;5.10;11.76;tripinfo_548 routing_548;252.00;548;1;2114.83;1.05;0.00;68.88;DEFAULT_VEHTYPE;;1;40.00
3496.00;19358927#0_1;63.33;10.81;3234.00;-0.64;19358499#1_1;5.10;11.50;tripinfo_194 routing_194;262.00;194;1;2665.13;1.03;0.00;27.18;DEFAULT_VEHTYPE;;0;0.00
3501.00;-19353531#0_0;285.42;10.71;3043.00;-0.58;19353318_0;5.10;11.16;tripinfo_130 routing_130;458.00;130;1;3690.72;1.00;0.00;120.47;DEFAULT_VEHTYPE;;7;17.00
3503.00;19357704#1_1;94.31;12.15;3354.00;-0.72;19351857#3_1;5.10;12.31;tripinfo_675 routing_675;149.00;675;1;1621.25;1.10;0.00;15.16;DEFAULT_VEHTYPE;;0;0.00
3509.00;-19352374#0_0;127.65;10.81;3351.00;-0.02;-511366397_0;5.10;5.54;tripinfo_331 routing_331;158.00;331;1;1260.85;1.00;0.00;27.56;DEFAULT_VEHTYPE;;0;0.00
3511.00;19358038#0_1;302.76;9.58;3268.00;-0.81;-19354956#12_1;5.10;10.14;tripinfo_646 routing_646;243.00;646;1;1734.05;0.91;0.00;70.54;DEFAULT_VEHTYPE;;3;42.00
3513.00;-19355854#1_0;90.69;10.72;3241.00;-0.97;19353318_0;5.10;11.32;tripinfo_396 routing_396;272.00;396;1;2215.94;1.01;0.00;70.71;DEFAULT_VEHTYPE;;4;24.00
3514.00;19354572#0_0;100.54;12.10;3190.00;-0.39;-19359987_0;5.10;12.25;tripinfo_478 routing_478;324.00;478;1;3185.48;1.10;0.00;61.96;DEFAULT_VEHTYPE;;3;14.00
3518.00;19353810#0_1;59.48;11.21;3263.00;0.00;-19358499#0_1;5.10;11.81;tripinfo_103 routing_103;255.00;103;1;1617.72;1.06;0.00;116.37;DEFAULT_VEHTYPE;;5;74.00
